"""content""","""publishtime""","""area""","""majorpollutant""","""forecastdate""","""aqi""","""minorpollutant""","""minorpollutantaqi"""
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依16時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級。
依監測資料及氣象局25日16時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 16:30",中部,,2022-06-28,45,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依16時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級。
依監測資料及氣象局25日16時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 16:30",中部,,2022-06-27,45,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依16時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級。
依監測資料及氣象局25日16時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 16:30",北部,二氧化氮,2022-06-28,60,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",中部,,2022-06-26,50,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",花東,,2022-06-27,30,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",花東,,2022-06-26,20,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",高屏,,2022-06-29,50,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",澎湖,,2022-06-26,30,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",竹苗,,2022-06-29,35,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",竹苗,,2022-06-28,35,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",花東,,2022-06-28,35,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",高屏,,2022-06-28,50,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",高屏,,2022-06-27,45,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",高屏,,2022-06-26,50,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",花東,,2022-06-29,35,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",中部,,2022-06-28,45,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",竹苗,,2022-06-26,45,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",中部,,2022-06-29,45,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",中部,,2022-06-27,45,,
"今（25）日環境風場為偏南風至東南風，午後有局部短暫雷陣雨，整體擴散條件佳，空氣品質良好。依18時監測結果，北部、竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖多為「良好」等級，北部零星地區為普通等級。
依監測資料及氣象局25日18時氣象資料顯示：26日環境風場為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。

27日環境風場仍為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
28環境風場持續為東南風，竹苗以南位於迎風面，擴散條件佳，北部空品區位於下風處，污染物稍易累積。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，26日至7月1日環境風場以東南風為主，全臺各地高溫炎熱，竹苗以南位迎風面，擴散條件良好，北部空品區位於下風處，污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2022-06-25 22:00",竹苗,,2022-06-27,40,,
