siteid,sitename,siteengname,county,township,basin,river,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,itemname,itemengname,itemengabbreviation,itemvalue,itemunit,note
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2022-01-05 11:32:00",水溫,"Water Temperature",WT,19.4,℃,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2022-01-05 11:32:00",河川污染分類指標,"River Pollution Index",RPI,1,,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",汞,Mercury,Hg,&lt;0.0003,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",六價鉻,"Hexavalent Chromium",Cr6,&lt;0.002,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",銀,Silver,Ag,&lt;0.001,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",硒,Selenium,Se,&lt;0.001,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",鎘,Cadmium,Cd,&lt;0.001,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",砷,Arsenic,As,0.0088,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",鉛,Lead,Pb,&lt;0.003,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",鎳,Nickel,Ni,&lt;0.005,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",銅,Copper,Cu,&lt;0.001,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",鋅,Zinc,Zn,0.007,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",錳,Manganese,Mn,0.148,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",大腸桿菌群,"Coliform Group",Coli_G,4000,CFU/100mL,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",總磷,Total-Phosphate,TP,0.307,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,90.5,%,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,0.278,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,1.54,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",氨氮,NH3-N,NH3_N,3.79,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",總有機碳,"Total Organic Carbon",TOC,2.53,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",化學需氧量,"Chemical Oxygen Demand",COD,11.1,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,1.7,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",溶氧(電極法),"Dissolved Oxygen",DO,7.7,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",懸浮固體,"Suspended Solid",SS,12.6,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",氣溫,Temperature,TMP,26.6,℃,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",導電度,Conductivity,EC,1000,μmho/cm25℃,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",酸鹼值,pH,pH,7.80,,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",水溫,"Water Temperature",WT,23.5,℃,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282200,22.8038889,181034.10,2522724.14,"2022-01-06 12:21:00",河川污染分類指標,"River Pollution Index",RPI,3,,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",汞,Mercury,Hg,&lt;0.0003,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",六價鉻,"Hexavalent Chromium",Cr6,&lt;0.002,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",銀,Silver,Ag,&lt;0.001,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",硒,Selenium,Se,&lt;0.001,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",鎘,Cadmium,Cd,&lt;0.001,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",砷,Arsenic,As,&lt;0.0003,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",鉛,Lead,Pb,0.004,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",鎳,Nickel,Ni,&lt;0.005,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",銅,Copper,Cu,&lt;0.001,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",鋅,Zinc,Zn,0.008,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",錳,Manganese,Mn,&lt;0.005,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",大腸桿菌群,"Coliform Group",Coli_G,2500,CFU/100mL,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",總磷,Total-Phosphate,TP,0.029,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,97.0,%,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,0.006,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,0.60,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",氨氮,NH3-N,NH3_N,0.03,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",總有機碳,"Total Organic Carbon",TOC,1.08,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",化學需氧量,"Chemical Oxygen Demand",COD,&lt;4.0,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,&lt;1.0,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",溶氧(電極法),"Dissolved Oxygen",DO,9.6,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",懸浮固體,"Suspended Solid",SS,1.6,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",氣溫,Temperature,TMP,15.8,℃,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",導電度,Conductivity,EC,338,μmho/cm25℃,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",酸鹼值,pH,pH,8.02,,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",水溫,"Water Temperature",WT,15.0,℃,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2022-01-12 08:32:00",河川污染分類指標,"River Pollution Index",RPI,1,,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",汞,Mercury,Hg,&lt;0.0003,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",六價鉻,"Hexavalent Chromium",Cr6,&lt;0.002,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",銀,Silver,Ag,&lt;0.001,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",硒,Selenium,Se,&lt;0.001,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",鎘,Cadmium,Cd,&lt;0.001,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",砷,Arsenic,As,0.0083,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",鉛,Lead,Pb,0.008,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",鎳,Nickel,Ni,&lt;0.005,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",銅,Copper,Cu,&lt;0.001,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",鋅,Zinc,Zn,0.018,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",錳,Manganese,Mn,0.213,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",大腸桿菌群,"Coliform Group",Coli_G,760000,CFU/100mL,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",總磷,Total-Phosphate,TP,0.897,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,70.9,%,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,0.161,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,1.63,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",氨氮,NH3-N,NH3_N,1.87,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",總有機碳,"Total Organic Carbon",TOC,2.32,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",化學需氧量,"Chemical Oxygen Demand",COD,12.9,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,4.1,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",溶氧(電極法),"Dissolved Oxygen",DO,6.2,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",懸浮固體,"Suspended Solid",SS,67.2,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",氣溫,Temperature,TMP,20.0,℃,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",導電度,Conductivity,EC,564,μmho/cm25℃,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",酸鹼值,pH,pH,7.74,,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",水溫,"Water Temperature",WT,22.2,℃,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2022-01-03 14:02:00",河川污染分類指標,"River Pollution Index",RPI,3,,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",汞,Mercury,Hg,&lt;0.0003,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",六價鉻,"Hexavalent Chromium",Cr6,&lt;0.002,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",銀,Silver,Ag,&lt;0.001,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",硒,Selenium,Se,&lt;0.001,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",鎘,Cadmium,Cd,&lt;0.001,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",砷,Arsenic,As,0.0066,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",鉛,Lead,Pb,&lt;0.003,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",鎳,Nickel,Ni,&lt;0.005,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",銅,Copper,Cu,0.002,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",鋅,Zinc,Zn,0.021,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",錳,Manganese,Mn,0.203,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",大腸桿菌群,"Coliform Group",Coli_G,36000,CFU/100mL,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",總磷,Total-Phosphate,TP,0.870,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,63.2,%,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,0.319,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,1.30,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",氨氮,NH3-N,NH3_N,3.90,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",總有機碳,"Total Organic Carbon",TOC,3.24,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",化學需氧量,"Chemical Oxygen Demand",COD,12.4,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,1.7,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",溶氧(電極法),"Dissolved Oxygen",DO,5.4,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",懸浮固體,"Suspended Solid",SS,32.7,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",氣溫,Temperature,TMP,28.0,℃,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",導電度,Conductivity,EC,727,μmho/cm25℃,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",酸鹼值,pH,pH,7.90,,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",水溫,"Water Temperature",WT,23.5,℃,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2022-01-04 12:54:00",河川污染分類指標,"River Pollution Index",RPI,3,,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2022-01-06 14:50:00",河川污染分類指標,"River Pollution Index",RPI,0,,
1657,二高便道橋,"Second Super highway Sidewalk bridge",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2022-01-03 11:04:00",汞,Mercury,Hg,&lt;0.0003,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2022-01-03 11:04:00",六價鉻,"Hexavalent Chromium",Cr6,&lt;0.002,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2022-01-03 11:04:00",銀,Silver,Ag,&lt;0.001,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2022-01-03 11:04:00",硒,Selenium,Se,&lt;0.001,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2022-01-03 11:04:00",鎘,Cadmium,Cd,&lt;0.001,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2022-01-03 11:04:00",砷,Arsenic,As,0.0040,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2022-01-03 11:04:00",鉛,Lead,Pb,&lt;0.003,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2022-01-03 11:04:00",鎳,Nickel,Ni,&lt;0.005,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2022-01-03 11:04:00",銅,Copper,Cu,0.002,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2022-01-03 11:04:00",鋅,Zinc,Zn,0.013,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2022-01-03 11:04:00",錳,Manganese,Mn,0.091,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2022-01-03 11:04:00",大腸桿菌群,"Coliform Group",Coli_G,1400,CFU/100mL,
1657,二高便道橋,"Second Super highway Sidewalk bridge",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2022-01-03 11:04:00",總磷,Total-Phosphate,TP,0.080,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2022-01-03 11:04:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,103.0,%,
1657,二高便道橋,"Second Super highway Sidewalk bridge",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2022-01-03 11:04:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,0.036,mg/L,
